CVE-2020-17043||Windows远程访问权限提升漏洞该CVE ID在CVE-2020-17025、CVE-2020-17026、CVE-2020-17027、CVE-2020-17028、CVE-2020-17031、CVE-2020-17032、CVE-2020-17033、CVE-2020-17034、CVE-2020-17055中唯一。
CVE-2020-2108||Jenkins WebSphere Deployer Plugin 1.6.1 及更早版本没有配置 XML 分析器以防止 XXE 攻击，具有作业/配置权限的用户可利用该攻击。
CVE-2020-21081||Maccms 8.0中的跨站请求伪造（CSRF）导致管理员在不知情的情况下通过点击精心制作的URL添加和修改文章。
CVE-2020-21082||Maccms 8.0后台管理员文章管理模块存在跨站脚本(XSS)漏洞，攻击者可通过在中文和英文名称的文本字段中制作的有效载荷窃取管理员和用户的cookie。
CVE-2020-21087|| X2Engine X2CRM v6.9及以上版本中的跨站脚本（XSS），允许远程攻击者通过 "重命名模块 "工具的 "新名称 "字段注入任意网页脚本或HTML，从而执行任意代码。
CVE-2020-21088||X2engine X2CRM v7.1及以前版本中的跨站脚本（XSS）允许远程攻击者通过"/index.php/contacts/create page "中的 "First Name "和 "Last Name "字段注入任意网页脚本或HTML，从而获取敏感信息。
CVE-2020-2109||Jenkins Pipeline中的沙盒保护。Groovy Plugin 2.78及更早版本可通过CPS转换方法中的默认参数表达式进行规避。
CVE-2020-2110||Jenkins Script Security Plugin 1.69及更早版本中的沙盒保护可在脚本编译阶段通过将AST转换注释应用于导入或在其他注释中使用它们来规避。
CVE-2020-21101||Cross Site Scriptiong vulnerability in Screenly screenly-ose all versions, including v1.8.2 (2019-09-25-Screenly-OSE-lite.img), in the 'Add Asset' page through manipulation of a 'URL' field, which could let a remote malicious user execute arbitrary code.
CVE-2020-2111||Jenkins Subversion Plugin 2.13.0及以前版本没有转义项目库基础URL字段表单验证的错误信息，导致存储的跨站脚本漏洞。
CVE-2020-2112||Jenkins Git Parameter Plugin 0.9.11 and earlier does not escape the parameter name shown on the UI, resulting in a stored cross-site scripting vulnerability by users with Job/Configure permission.
CVE-2020-21121||Pligg CMS 2.0.2包含一个基于时间的SQL注入漏洞，通过admin_update_module_widgets.php文件中的$recordIDValue参数。
CVE-2020-21122||UReport v2.2.9在设计器页面包含一个服务器端请求伪造（SSRF），允许攻击者检测内网设备端口。
CVE-2020-21124||UReport 2.2.9由于缺乏对设计器页面的访问控制，允许攻击者执行任意代码。
CVE-2020-21125||UReport 2.2.9中存在的任意文件创建漏洞允许攻击者执行任意代码。
CVE-2020-21126||MetInfo 7.0.0包含一个通过admin/?n=admin&c=index&a=doSaveInfo的跨站请求伪造（CSRF）。
CVE-2020-21127||MetInfo 7.0.0包含一个通过admin/?n=logs&c=index&a=dodel的SQL注入漏洞。
CVE-2020-2113||Jenkins Git Parameter Plugin 0.9.11 及更早版本没有转义UI上显示的默认值，导致存储的跨站脚本漏洞，可被具有Job/Configure权限的用户利用。
CVE-2020-21130||HisiPHP 2.0.8通过addgroup.html的组名存在跨站脚本(XSS)漏洞。
CVE-2020-21131||MetInfo 7.0.0beta中通过admin/?n=language&c=language_web&a=doAddLanguage的SQL注入漏洞。
CVE-2020-21132||Metinfo 7.0.0beta中index.php存在SQL注入漏洞。
CVE-2020-21133|在Metinfo 7.0.0beta中的member/getpassword.php?lang=cn&a=dovalid存在SQL注入漏洞。
CVE-2020-21139||EC Cloud E-Commerce System v1.3被发现包含一个跨站请求伪造（CSRF），允许攻击者通过/admin.html?do=user&act=add任意添加管理员账户。
CVE-2020-2114||Jenkins S3 publisher Plugin 0.11.4及更早版本将配置的凭证作为全局Jenkins配置表单的一部分以纯文本形式传输，可能导致其暴露。
CVE-2020-21141||iCMS v7.0.15被发现通过/admincp.php?app=members&do=add包含了一个跨站请求伪造（CSRF）。
CVE-2020-21142||IPFire 2.23中的跨站脚本（XSS）漏洞，通过IPfire web UI中的mail.cgi。
CVE-2020-21146||Feehi CMS 2.0.8受到跨站脚本（XSS）漏洞的影响。当用户名作为JavaScript代码插入时，浏览帖子将触发XSS。
CVE-2020-21147||RockOA V1.9.8受跨站脚本（XSS）漏洞影响，由于webmain/flow/input/mode_emailmAction.php没有进行严格过滤，远程攻击者可以向管理员发送恶意代码并执行JavaScript代码。
CVE-2020-2115||Jenkins NUnit Plugin 0.25及以前版本没有配置XML解析器以防止XML外部实体（XXE）攻击。
CVE-2020-2116||Jenkins Pipeline GitHub Notify Step Plugin 1.0.4 及更早版本中存在跨站请求伪造漏洞，允许攻击者使用通过其他方法获得的攻击者指定的凭证ID连接到攻击者指定的URL，捕获存储在Jenkins的凭证。
CVE-2020-21161||Ruckus Wireless ZoneDirector 9.8.3.0中存在跨网站脚本（XSS）漏洞。
CVE-2020-2117||Jenkins Pipeline GitHub Notify Step Plugin 1.0.4及更早版本中缺少权限检查，允许具有Overall/Read权限的攻击者使用通过其他方法获得的攻击者指定的凭证ID连接到攻击者指定的URL，获取存储在Jenkins中的凭证。
CVE-2020-21176||ThinkJS 3.2.10中model.increment和model.decrement函数的SQL注入漏洞，允许远程攻击者通过步骤参数执行任意SQL命令。
CVE-2020-21179||koa2-blog 1.0.0中的SQL注入漏洞允许远程攻击者通过登录页面的name参数注入恶意SQL语句。
CVE-2020-2118||在Jenkins Pipeline GitHub Notify Step Plugin 1.0.4及以前的表单相关方法中缺少权限检查，允许具有Overall/Read权限的用户列举存储在Jenkins中的凭证ID。
CVE-2020-21180||koa2-blog 1.0.0中的SQL注入漏洞允许远程攻击者通过注册页面的name参数注入恶意的SQL语句。
CVE-2020-2119||Jenkins Azure AD Plugin 1.1.2及更早版本以纯文本形式传输配置的凭证，作为全局Jenkins配置表单的一部分，可能会导致其暴露。
CVE-2020-2120||Jenkins FitNesse Plugin 1.30及以前版本没有配置XML解析器以防止XML外部实体（XXE）攻击。
CVE-2020-2121||Jenkins Google Kubernetes Engine Plugin 0.8.0 及更早版本没有配置其 YAML 解析器以防止任意类型的实例化，导致远程代码执行漏洞。
CVE-2020-21219||Netgate pf Sense 2.4.4-Release-p3和Netgate ACME package 0.6.3中存在跨站脚本(XSS)漏洞，允许远程攻击者通过ACME package的rootFolder字段到acme_certificate_edit.php页面运行任意代码。
CVE-2020-2122||Jenkins Brakeman插件0.12和更早的版本在渲染JSON文件时没有转义收到的值，导致存储的跨站脚本漏洞，可被能够控制Brakeman后建步骤输入数据的用户利用。
CVE-2020-21224||在Inspur ClusterEngine V4.0发现远程代码执行漏洞。远程攻击者可以向控制服务器发送恶意的登录数据包。
CVE-2020-21228||JIZHICMS 1.5.1在组件/user/release.html中包含一个跨站脚本（XSS）漏洞，允许攻击者任意添加管理员cookie。
CVE-2020-2123||Jenkins RadarGun Plugin 1.7 and earlier does not configure its YAML parser to prevent the instantiation of arbitrary types, resulting in a remote code execution vulnerability.
CVE-2020-21236||DamiCMS v6.0的/damicms-master/admin.php?s=/Article/doedit存在漏洞，允许攻击者通过获取用户的会话cookie来破坏和冒充用户账户。
CVE-2020-21237||LJCMS v1.11的用户登录框中的一个问题允许攻击者通过暴力攻击劫持用户账户。
CVE-2020-21238||CSCMS v4.0的用户登录框中的一个问题允许攻击者通过暴力攻击劫持用户账户。
CVE-2020-2124||Jenkins Dynamic Extended Choice Parameter Plugin 1.0.1 and earlier stores a password unencrypted in job config.xml files on the Jenkins master where it can be viewed by users with Extended Read permission, or access to the master file system.
CVE-2020-21244||在FrontAccounting 2.4.7发现一个问题。存在目录穿越漏洞，可以通过admin/inst_lang.php清空文件夹。
CVE-2020-2125||Jenkins Debian Package Builder Plugin 1.6.11 and earlier stores a GPG passphrase unencrypted in its global configuration file on the Jenkins master where it can be viewed by users with access to the master file system.
CVE-2020-21250||CSZ CMS v1.2.4被发现在组件/core/MY_Security.php中存在任意文件上传漏洞。
CVE-2020-2126||Jenkins DigitalOcean Plugin 1.1 and earlier stores a token unencrypted in the global config.xml file on the Jenkins master where it can be viewed by users with access to the master file system.
CVE-2020-21266||Broadleaf Commerce 5.1.14-GA因HTTP发布速度慢的漏洞而受到跨站脚本（XSS）的影响。
CVE-2020-2127||Jenkins BMC Release Package and Deployment Plugin 1.1 and earlier stores credentials unencrypted in its global configuration file on the Jenkins master where they can be viewed by users with access to the master file system.
CVE-2020-2128||Jenkins ECX Copy Data Management Plugin 1.9及更早版本在Jenkins主站的job config.xml文件中存储未加密的密码，具有扩展读取权限或访问主站文件系统的用户可以查看。
CVE-2020-2129||Jenkins Eagle Tester Plugin 1.0.9及更早版本在Jenkins主站的全局配置文件中存储未加密的密码，具有主站文件系统访问权限的用户可查看该文件。
CVE-2020-2130||Jenkins Harvest SCM Plugin 0.5.1及更早版本在Jenkins主站的全局配置文件中存储了一个未加密的密码，能够访问主站文件系统的用户可以查看。
CVE-2020-2131||Jenkins Harvest SCM Plugin 0.5.1及更早版本在Jenkins主站的job config.xml文件中存储未加密的密码，具有扩展读取权限或访问主站文件系统的用户可查看这些密码。
CVE-2020-21316||ZrLog 2.1.3中的评论部分存在跨站脚本（XSS）漏洞，远程攻击者可以通过昵称参数注入任意网页脚本和窃取管理员cookie，并获得对管理面板的访问权。
CVE-2020-2132||Jenkins Parasoft Environment Manager Plugin 2.14及更早版本在Jenkins主站的job config.xml文件中存储未加密的密码，具有扩展读取权限或访问主站文件系统的用户可以查看。
CVE-2020-21321||emlog v6.0包含一个通过/admin/link.php?action=addlink的跨站请求伪造（CSRF），这允许攻击者任意添加文章。
CVE-2020-21322||在Feehi CMS v2.0.8及以下版本中存在任意文件上传漏洞，允许攻击者通过制作的PHP文件执行任意代码。
CVE-2020-2133||Jenkins Applatix Plugin 1.1及更早版本在Jenkins主站的job config.xml文件中存储未加密的密码，具有扩展读取权限或访问主站文件系统的用户可以查看。
CVE-2020-21333|| PublicCMS 4.0中存在跨网站脚本（XSS）漏洞，当管理员审查提交的案例时，可以获得管理cookie。
CVE-2020-2134||Jenkins Script Security Plugin 1.70及更早版本中的沙盒保护可以通过精心设计的构造器调用和精心设计的构造器主体来规避。
CVE-2020-21342||zzcms 201910中通过/one/getpassword.php中重置任何用户密码的不安全权限问题。
CVE-2020-21345|| Halo 1.1.3中通过管理面板中的发布组件存在跨网站脚本(XSS)漏洞，这使得远程恶意用户可以执行任意代码。
CVE-2020-2135||Jenkins Script Security Plugin 1.70及更早版本中的沙盒保护，可通过对实现GroovyInterceptable的对象的手工方法调用来规避。
CVE-2020-21353||GetSimple CMS 3.4.0a的/admin/snippets.php中存在存储的跨站点脚本（XSS）漏洞，允许攻击者通过编辑片段模块中精心制作的有效载荷执行任意网页脚本或HTML。
CVE-2020-21356||PopojiCMS 1.2的upload.php存在信息泄露漏洞，在文件上传过程中删除'name = "file "时导致主机的物理路径泄露。
CVE-2020-21357|| PopojiCMS 1.2的/admin.php?mod=user&act=addnew中存在一个存储的跨网站脚本（XSS）漏洞，允许攻击者通过E-Mail字段中精心制作的有效载荷执行任意网页脚本或HTML。
CVE-2020-21358||Wage-CMS 1.5.x-dev中的跨站请求伪造（CSRF）允许攻击者任意添加用户。
CVE-2020-21359||Maccms10的模板上传功能中存在任意文件上传漏洞，允许攻击者绕过后缀白名单验证，通过在上传的文件名后面添加一个字符执行任意代码。
CVE-2020-2136||Jenkins Git Plugin 4.2.0及更早版本没有转义微软TFS字段表单验证的仓库URL的错误信息，导致存储跨站脚本漏洞。
CVE-2020-21362||Maccms10的后台搜索功能中存在跨站脚本（XSS）漏洞，允许攻击者通过'wd'参数执行任意网页脚本或HTML。
CVE-2020-21363||Maccms10中存在一个任意删除文件的漏洞。
CVE-2020-21365||wkhtmltopdf在0.12.5之前存在目录遍历漏洞，允许远程攻击者通过以默认配置运行的精心制作的html文件读取本地文件并泄露敏感信息。
CVE-2020-2137||Jenkins Timestamper Plugin 1.11.1 and earlier does not sanitize HTML formatting of its output, resulting in a stored XSS vulnerability by attackers with Overall/Administer permission.
CVE-2020-21377||在yunyecms V2.0.1通过selcart参数的SQL注入漏洞。
CVE-2020-21378||SeaCMS 10.1 (2020.02.08)中通过admin_members_group.php的编辑动作中的id参数存在SQL注入漏洞。
CVE-2020-2138||Jenkins Cobertura Plugin 1.15 and earlier does not configure its XML parser to prevent XML external entity (XXE) attacks.
CVE-2020-21386||Maccms 10的admin.php/admin/type/info.html组件中的跨站请求伪造（CSRF）允许攻击者获得管理员权限。
CVE-2020-21387||Maccms 10的type_en参数存在跨站脚本(XSS)漏洞，允许攻击者通过制作的有效载荷获取管理员cookie并提升权限。
CVE-2020-2139||Jenkins Cobertura Plugin 1.15及更早版本中存在的任意文件写入漏洞，允许能够控制覆盖率报告文件内容的攻击者覆盖Jenkins主文件系统上的任何文件。
CVE-2020-21394||中邦科技有限公司CRMEB商城系统V2.60和V3.1通过SystemDatabackup.php的tablame参数存在SQL注入漏洞。
CVE-2020-2140||Jenkins Audit Trail Plugin 3.2及以前版本没有转义URL Patterns字段表单验证的错误信息，导致反映的跨站脚本漏洞。
CVE-2020-21405|||在H96智能电视盒H96 Pro Plus中发现一个问题，允许攻击者通过调用saveDeepColorAttr服务来破坏文件。
CVE-2020-21406||在RK智能电视盒MAX和V88智能电视盒中发现一个问题，允许攻击者通过switchNextDisplayInterface服务导致拒绝服务。
CVE-2020-2141||在Jenkins P4 Plugin 1.10.10及以前版本中存在跨站请求伪造漏洞，允许攻击者在Perforce中触发构建或添加标签。
CVE-2020-2142||在Jenkins P4 Plugin 1.10.10和更早的版本中，缺少权限检查，允许拥有Overall/Read权限的攻击者触发构建。
CVE-2020-2143||Jenkins Logstash Plugin 2.3.1 及更早版本以纯文本形式传输配置的凭证，作为其全局 Jenkins 配置表单的一部分，可能会导致其暴露。
CVE-2020-21431||HongCMS v3.0在组件/admin/index.php/template/edit中包含一个任意文件读取和写入漏洞。
CVE-2020-21434||Maccms 10在Member模块下的Editing功能中包含一个跨站脚本(XSS)漏洞。此漏洞通過在暱稱文本字段中製作的有效負載而被利用。
CVE-2020-2144||Jenkins Rundeck Plugin 3.6.6 and earlier does not configure its XML parser to prevent XML external entity (XXE) attack.
CVE-2020-2145||Jenkins Zephyr Enterprise Test Management Plugin 1.9.1 及更早版本在 Jenkins 主文件系统中以纯文本形式存储其 Zephyr 密码。
CVE-2020-21452||在uniview ISC2500-S中发现一个问题。这是一个上传漏洞，攻击者可以通过/Interface/DevManage/EC.php?cmd=upload上传恶意代码。
CVE-2020-2146||Jenkins Mac Plugin 1.1.0 及更早版本在连接由该插件创建的代理时未验证 SSH 主机密钥，使中间人攻击成为可能。
CVE-2020-21468||*** DISPUTED ** Redis 5.0.7的redis-server组件中存在分段故障，导致拒绝服务（DOS）。注意：供应商无法在已发布的版本中重现此问题，如5.0.7。
CVE-2020-2147|| Jenkins Mac Plugin 1.1.0 及更早版本中存在跨站请求伪造漏洞，允许攻击者使用攻击者指定的凭证连接到攻击者指定的 SSH 服务器。
CVE-2020-2148||在Jenkins Mac Plugin 1.1.0和更早版本中缺少权限检查，允许拥有Overall/Read权限的攻击者使用攻击者指定的凭证连接到攻击者指定的SSH服务器。
CVE-2020-21480||RGCMS v1.06中的一个任意文件写入漏洞允许攻击者通过制作的PHP文件执行任意代码。
CVE-2020-21481||RGCMS v1.06中的一个任意文件上传漏洞允许攻击者通过精心制作的.txt文件执行任意代码，该文件后来被改为PHP文件。
CVE-2020-21482||RGCMS v1.06中存在跨站脚本（XSS）漏洞，允许攻击者通过在留言板模块下的名称字段中制作的有效载荷获取管理员的cookie。
CVE-2020-21483||Jizhicms v1.5中存在的任意文件上传漏洞允许攻击者通过制作的.jpg文件执行任意代码，该文件后来被改为PHP文件。
CVE-2020-2149||Jenkins Repository Connector Plugin 1.2.6 及更早版本以纯文本形式传输配置的凭证，作为其全局 Jenkins 配置表单的一部分，可能会导致其暴露。
CVE-2020-21493||Xiuno BBS v4.0.4 的 route\user.php 组件中的一个问题允许攻击者列举用户名。
CVE-2020-21494||Xiuno BBS 4.0.4的install\install.sql组件存在跨站脚本（XSS）漏洞，允许攻击者通过改变doctype值为0来执行任意网页脚本或HTML。
CVE-2020-21495||Xiuno BBS 4.0.4的/admin/?setting-base.htm组件中存在跨站脚本（XSS）漏洞，允许攻击者通过网站名称参数执行任意网页脚本或HTML。
CVE-2020-21496||Xiuno BBS 4.0.4中的/admin/?setting-base.htm组件存在跨站脚本（XSS）漏洞，允许攻击者通过sitebrief参数执行任意网页脚本或HTML。
CVE-2020-2150||Jenkins Sonar Quality Gates Plugin 1.3.1及更早版本以纯文本形式传输配置的凭证，作为其全局Jenkins配置形式的一部分，可能导致其暴露。
CVE-2020-21503||waimai Super Cms 20150505存在逻辑缺陷，允许攻击者在表单提交前，通过观察数据包捕获来修改价格。通过设置index.php?m=gift&a=addsave credit参数为-1，产品被免费出售。
CVE-2020-21504||waimai Super Cms 20150505在组件/admin.php?&m=Public&a=login中包含一个跨站脚本（XSS）漏洞。
CVE-2020-21505||waimai Super Cms 20150505在组件/admin.php/Link/addsave中包含一个跨站脚本(XSS)漏洞。
CVE-2020-21506||waimai Super Cms 20150505在组件/admin.php?m=Config&a=add中包含一个跨站脚本(XSS)漏洞。
CVE-2020-2151||Jenkins Quality Gates Plugin 2.5及更早版本以纯文本形式传输配置的证书，作为其全局Jenkins配置表格的一部分，可能导致其暴露。
CVE-2020-21516||FeehiCMS 2.0.8在头部图片上传时存在任意文件上传漏洞，允许攻击者执行相关PHP代码。
CVE-2020-21517||MetInfo 7.0.0中通过login.php中的gourl参数存在跨站脚本（XSS）漏洞。
CVE-2020-2152||Jenkins Subversion Release Manager Plugin 1.2 and earlier does not escape the error message for the Repository URL field form validation, resulting in a reflected cross-site scripting vulnerability.
CVE-2020-21522||在 halo V1.1.3 中发现一个问题。后台存在Zip Slip目录遍历漏洞，攻击者可以覆盖一些文件，如ftl文件、用户目录中的.bashrc文件，最后获得操作系统的权限。
CVE-2020-21523||A Server-Side Freemarker template injection vulnerability in halo CMS v1.1.3 在编辑主题文件功能中。可以对ftl文件进行编辑。这就是Freemarker模板文件。该文件在后台渲染时可导致任意代码执行，exp:<#assign test="freemarker.template.utility.Execute"?new()> ${test("touch /tmp/freemarkerPwned")}.
CVE-2020-21524||halo v1.1.3存在XML外部实体（XXE）漏洞，后台导入其他博客的功能（/api/admin/migrations/wordpress）需要解析xml文件，但没有用于安全防御，此漏洞可以检测内网，读取文件，启用ddos攻击等。exp:https://github.com/halo-dev/halo/issues/423
CVE-2020-21525||Halo V1.1.3受到以下影响。任意的文件读取。在halo V1.1.3中读取文件的接口中，对输入的路径参数进行目录遍历检查，但startsWith函数可以被用来绕过它。
CVE-2020-21526||在halo v1.1.3中存在一个任意写文件的漏洞。在后台写文件的接口中，对输入路径参数进行目录遍历检查，但startsWith函数可被用来绕过。
CVE-2020-21527||在halo v1.1.3中存在一个任意删除文件的漏洞。后台的一个备份功能允许用户在删除他们的备份文件时，通过目录遍历删除系统中的任何文件。
CVE-2020-21529||fig2dev 3.2.7b在genepic.c的bezier_spline函数中含有堆栈缓冲区溢出。
CVE-2020-2153||Jenkins Backlog Plugin 2.4及更早版本以纯文本形式传输配置的凭证，作为工作配置表格的一部分，可能导致其暴露。
CVE-2020-21530||fig2dev 3.2.7b在read.c的read_objects函数中包含一个分段故障。
CVE-2020-21531||fig2dev 3.2.7b在gencgm.c的conv_pattern_index函数中包含一个全局缓冲区溢出。
CVE-2020-21532||fig2dev 3.2.7b在genepic.c的setfigfont函数中包含全局缓冲区溢出。
CVE-2020-21533||fig2dev 3.2.7b在read.c中的read_textobject函数中包含一个堆栈缓冲区溢出。
CVE-2020-21534||fig2dev 3.2.7b在read.c的get_line函数中包含全局缓冲区溢出。
CVE-2020-21535||fig2dev 3.2.7b在gencgm.c中的gencgm_start函数中包含一个分段故障。
CVE-2020-2154||Jenkins Zephyr for JIRA Test Management Plugin 1.5 及更早版本在 Jenkins 主文件系统的全局配置文件中以纯文本存储其证书。
CVE-2020-21547||Libsixel 1.8.2 在 tosixel.c 的 dither_func_fs 函数中包含一个基于堆的缓冲区溢出。
CVE-2020-21548||Libsixel 1.8.3 在 tosixel.c 中的 sixel_encode_highcolor 函数中含有基于堆的缓冲区溢出。
CVE-2020-2155||Jenkins OpenShift Deployer Plugin 1.2.0 及更早版本以纯文本形式传输配置的凭证，作为其全局 Jenkins 配置形式的一部分，可能会导致其暴露。
CVE-2020-21554||TinyShop 3.1.1中的controllers/admin.php中的back_list参数存在文件删除漏洞，这可能会让恶意用户删除任何文件，如install.lock以重新安装cms。
CVE-2020-2156||Jenkins DeployHub Plugin 8.0.14及更早版本以纯文本形式传输配置的凭证，作为工作配置表格的一部分，可能导致其暴露。
CVE-2020-21564||在Pluck CMS 4.7.10-dev2和4.7.11发现一个问题。存在一个文件上传漏洞，可通过admin.php?action=files导致远程命令执行。
CVE-2020-2157||Jenkins Skytap Cloud CI Plugin 2.07及更早版本以纯文本形式传输配置的凭证，作为工作配置表格的一部分，可能导致其暴露。
CVE-2020-21572||函数 src_parser_trans_stage_1_2_3 trgil gilcc 在提交 803969389ca9c06237075a7f8eeb1a19e6651759 前存在缓冲区溢出漏洞，允许攻击者造成拒绝服务。
CVE-2020-21573||在abhijitnathwani图像处理v0.1.0中发现一个问题，允许本地攻击者通过制作的图像文件造成拒绝服务。
CVE-2020-21574||YotsuyaNight c-http v0.1.0中存在缓冲区溢出漏洞，允许攻击者通过传递给delimitedread函数的长url请求导致拒绝服务。
CVE-2020-2158||Jenkins Literate Plugin 1.0及更早版本没有配置其YAML解析器以防止任意类型的实例化，导致远程代码执行漏洞。
CVE-2020-21585||emlog v6.0.0的漏洞允许用户通过zip插件模块上传webshells。
CVE-2020-21588||Core FTP LE v2.2中的缓冲区溢出允许本地攻击者通过Setup->Users->Username编辑框中的长字符串导致拒绝服务（崩溃）。
CVE-2020-2159||Jenkins CryptoMove Plugin 0.1.33及更早版本允许具有Job/Configure权限的攻击者以运行Jenkins的操作系统用户账户在Jenkins主程序上执行任意操作系统命令。
CVE-2020-21590||WUZHI CMS 4.1.0中coreframe/app/template/admin/index.php的目录遍历允许攻击者通过dir参数列出任意目录下的文件。
CVE-2020-21594||libde265 v1.0.4在put_epel_hv_fallback函数中包含堆缓冲区溢出，可通过制作的文件利用。
CVE-2020-21595||libde265 v1.0.4在mc_luma函数中包含堆缓冲区溢出，可通过制作的文件加以利用。
CVE-2020-21596||libde265 v1.0.4在decode_CABAC_bit函数中包含全局缓冲区溢出，可通过制作的文件利用。
CVE-2020-21597||libde265 v1.0.4在mc_chroma函数包含堆缓冲区溢出，可通过制作的文件加以利用。
CVE-2020-21598||libde265 v1.0.4在ff_hevc_put_unweighted_pred_8_sse函数中包含堆缓冲区溢出，可通过制作的文件加以利用。
CVE-2020-21599||libde265 v1.0.4在de265_image::available_zscan函数中包含堆缓冲区溢出，可通过制作的文件利用。
CVE-2020-2160||Jenkins 2.227及以前版本，LTS 2.204.5及以前版本使用不同的请求URL路径表示，允许攻击者制作URL，允许绕过任何目标URL的CSRF保护。
CVE-2020-21600||libde265 v1.0.4在put_weighted_pred_avg_16_fallback函数中包含堆缓冲区溢出，可通过制作的文件来利用。
CVE-2020-21601||libde265 v1.0.4在put_qpel_fallback函数包含堆栈缓冲区溢出，可通过制作的文件加以利用。
CVE-2020-21602||libde265 v1.0.4在put_weighted_bipred_16_fallback函数中包含堆缓冲区溢出，可通过制作的文件利用。
CVE-2020-21603||libde265 v1.0.4在put_qpel_0_0_fallback_16函数中包含堆缓冲区溢出，可通过制作的文件加以利用。
CVE-2020-21604||libde265 v1.0.4在_mm_loadl_epi64函数包含堆缓冲区溢出故障，可通过制作的文件加以利用。
CVE-2020-21605||libde265 v1.0.4在apply_sao_internal函数中包含分段故障，可通过制作的文件加以利用。
CVE-2020-21606||libde265 v1.0.4在put_epel_16_fallback函数包含堆缓冲区溢出故障，可通过制作的文件加以利用。
CVE-2020-2161||Jenkins 2.227 and earlier, LTS 2.204.5 and earlier does not properly escape node labels that are shown in the form validation for label expressions on job configuration pages, resulting in a stored XSS vulnerability by users able to define node labels.
CVE-2020-2162||Jenkins 2.227及以前版本，LTS 2.204.5及以前版本没有为作为文件参数上传到构建的文件设置Content-Security-Policy头，导致存储的XSS漏洞。
CVE-2020-21627||Ruijie RG-UAC commit 9071227被发现在组件/current_action.php?action=reboot中包含一个漏洞，允许攻击者通过未指定的媒介造成拒绝服务（DoS）。
CVE-2020-2163||Jenkins 2.227及更早版本，LTS 2.204.5及更早版本不正确处理列表视图列标题的HTML内容，导致存储的XSS漏洞，可被能够控制列标题的用户利用。
CVE-2020-21639||Ruijie RG-UAC 6000-E50 commit 9071227被发现包含一个通过 rule_name 参数的跨站脚本 (XSS) 漏洞。该漏洞允许攻击者通过制作的有效载荷执行任意网页脚本或HTML。
CVE-2020-2164||Jenkins Artifactory Plugin 3.5.0 and earlier stores its Artifactory server password unencrypted in its global configuration file on the Jenkins master where it can be viewed by users with access to the master file system.
CVE-2020-21641||Zoho ManageEngine Analytics Plus 4.3.5之前存在带外XML外部实体（OOB-XXE）漏洞，允许远程攻击者通过制作的XML许可文件读取任意文件、列举文件夹和扫描内部端口。
CVE-2020-21642||目录遍历漏洞 4350之前的Zoho ManageEngine Analytics Plus中/zropusermgmt API的ZDBQAREFSUBDIR参数允许远程攻击者运行任意代码。
CVE-2020-21648||WDJA CMS v1.5.2在组件admin/cache/manage.php中包含一个任意删除文件的漏洞。
CVE-2020-21649||Myucms v2.2.1在组件 \controller\index.php中包含一个服务器端请求伪造(SSRF)，可以通过sql()方法利用。
CVE-2020-2165||Jenkins Artifactory Plugin 3.6.0 及更早版本以纯文本传输配置的密码，作为其全局 Jenkins 配置形式的一部分，可能导致其暴露。
CVE-2020-21650||Myucms v2.2.1在组件\controller\Config.php中包含一个远程代码执行（RCE）漏洞，可通过add()方法利用。
CVE-2020-21651||Myucms v2.2.1在组件 \controller\point.php中包含一个远程代码执行(RCE)漏洞，可通过add()方法加以利用。
CVE-2020-21652||Myucms v2.2.1在组件 \controller\Config.php中包含一个远程代码执行(RCE)漏洞，可通过addqq()方法利用。
CVE-2020-21653||Myucms v2.2.1在組件 \controller\index.php 包含一個伺服器端請求偽造(SSRF)，可透過sj()方法利用。
CVE-2020-21654||emlog v6.0在组件admin\template.php中包含一个漏洞，允许攻击者通过制作的Zip文件获取hell。
CVE-2020-21656||XYHCMS v3.6在组件xyhai.php?s=/Link/index中包含一个存储跨站脚本（XSS）漏洞。
CVE-2020-21658||WDJA CMS v1.5.2中的跨站请求伪造（CSRF）允许攻击者通过制作的URL任意添加管理员账户。
CVE-2020-2166||Jenkins Pipeline:AWS Steps Plugin 1.40及更早版本没有配置其YAML解析器以防止任意类型的实例化，导致远程代码执行漏洞。
CVE-2020-21665||在fastadmin V1.0.0.20191212_beta中，当具有管理员权限的用户登录后，可在URL /admin/ajax/weigh中传递恶意参数进行SQL注入。
CVE-2020-21667||在fastadmin-tp6 v1.0中，在app/admin/controller/Ajax.php文件中，传递的'table'参数没有被过滤，因此可以传递一个恶意参数进行SQL注入。
CVE-2020-2167||Jenkins OpenShift Pipeline Plugin 1.0.56 及更早版本没有配置其 YAML 解析器以防止任意类型的实例化，导致远程代码执行漏洞。
CVE-2020-21674||libarchive-3.4.1dev中archive_string_append_from_wcs()(archive_string.c)基于堆的缓冲区溢出，允许远程攻击者通过制作的档案文件造成拒绝服务（越界写入堆内存导致崩溃）。注意：这只影响到从GitHub下载开发代码的用户。该产品的正式版本的用户不受影响。
CVE-2020-21675|| fig2dev 3.2.7b的genptk.c中的genptk_text组件存在基于堆栈的缓冲区溢出，允许攻击者通过将xfig文件转换为ptk格式导致拒绝服务（DOS）。
CVE-2020-21676|| fig2dev 3.2.7b的genpstricks.c中的genpstrx_text()组件存在基于堆栈的缓冲区溢出，允许攻击者通过将xfig文件转换为pstricks格式导致拒绝服务（DOS）。
