CVE-2021-45606||某些NETGEAR设备受到认证用户基于堆栈的缓冲区溢出的影响。这影响到1.0.1.70之前的R6400，1.0.11.126之前的R7000，1.0.4.46之前的R7900，1.4.2.84之前的R7900P，1.4.2.84之前的R7960P，1.0.4.74之前的R8000，1.4.2.84之前的R8000P，1.0.4.120之前的RAX200。0.4.120之前，1.5.1.80之前的RS400，1.0.4.118之前的R6400v2，1.3.3.140之前的R7000P，1.0.4.120之前的RAX80，1.0.4.118之前的R6700v3，1.3.3.140之前的R6900P，以及1.0.4.120之前的RAX75。
CVE-2022-0587||22.2.0之前的Packagist librenms/librenms中的不正当授权。
CVE-2022-0588||22.2.0之前的Packagist librenms/librenms中的敏感信息暴露给未经授权的行为者。
CVE-2022-0589||跨站脚本 (XSS) - 存储于 22.1.0 之前的 Packagist librenms/librenms。
CVE-2022-0590||5.8之前的BulletProof Security WordPress插件没有对其部分设置进行消毒和转义，这可能允许高权限用户执行跨站脚本攻击，即使unfiltered_html功能被禁止。
CVE-2022-0591||FormCraft WordPress插件在3.8.28之前没有验证formcraft3_get AJAX动作中的URL参数，导致SSRF问题，可被未经认证的用户利用。
CVE-2022-0592||6.2.20之前的MapSVG WordPress插件在SQL语句中使用参数之前，没有通过REST端点验证和转义参数，导致可被未认证用户利用的SQL注入。
CVE-2022-0593||1.3.7以前的WordPress插件包含一個delete.php文件，在插件目錄中沒有任何形式的認證或授權檢查，允許未認證的用戶遠端刪除插件文件，導致潛在的拒絕服務情況。
CVE-2022-0594||9.7.6之前的专业社交分享按钮、图标和相关帖子WordPress插件在其中一个AJAX动作中没有适当的授权检查，可供未认证（在v<9.7.5）和author+（在v9.7.5）用户使用，允许他们调用它并检索各种信息，如活动插件的列表，各种版本，如PHP、cURL、WP等。
CVE-2022-0595||1.3.6.3之前的拖拽式多文件上传WordPress插件允许通过dnd_codedropz_upload AJAX动作默认上传SVG文件，这可能导致存储的跨站脚本问题
CVE-2022-0596|||1.2.11之前的Packagist microweber/microweber的商业逻辑错误。
CVE-2022-0597||1.2.11以前的Packagist microweber/microweber中的开放重定向。
CVE-2022-0598||1.3.8之前的用电话号码登录的WordPress插件没有对插件设置进行消毒和转义，这可能允许高权限用户执行跨网站脚本攻击，即使unfiltered_html功能被禁止。
CVE-2022-0599||映射多个URLs重定向同一页面的WordPress插件通过5.8版本没有对mmursp_id参数进行消毒和转义，然后再输出到管理页面，导致反射式跨站脚本攻击。
CVE-2022-0600||2.4.3之前的Conference Scheduler WordPress插件在输出管理页面前没有对tab参数进行消毒和转义，导致反射性跨站脚本。
CVE-2022-0601||2.2.9之前的Countdown, Coming Soon, Maintenance WordPress插件在管理页面中输出post参数之前没有对其进行消毒和转义，导致反射式跨站脚本。
CVE-2022-0602||跨站脚本（XSS）--GitHub仓库tastyigniter/tastyigniter中3.3.0之前的DOM。
CVE-2022-0603|||在98.0.4758.102之前的Chrome OS上，Google Chrome中的文件管理器在释放后使用，允许远程攻击者通过制作的HTML页面潜在地利用堆损坏。
CVE-2022-0604|||98.0.4758.102之前的谷歌浏览器中标签组的堆缓冲区溢出，允许说服用户安装恶意扩展并参与特定用户互动的攻击者通过制作的HTML页面可能利用堆损坏。
CVE-2022-0605|||在98.0.4758.102之前的谷歌浏览器中，在Webstore API中使用免费后，允许攻击者说服用户安装恶意扩展并说服用户进行特定的用户互动，从而可能通过制作的HTML页面利用堆损坏。
CVE-2022-0606|||在98.0.4758.102之前的谷歌浏览器中，在ANGLE中使用自由之后，允许远程攻击者通过制作的HTML页面潜在地利用堆损坏。
CVE-2022-0607|||在98.0.4758.102之前的Google Chrome中，在GPU中使用空闲后允许远程攻击者通过制作的HTML页面潜在地利用堆损坏。
CVE-2022-0608||98.0.4758.102之前的谷歌浏览器中Mojo的整数溢出允许远程攻击者通过精心制作的HTML页面潜在地利用堆损坏。
CVE-2022-0609||98.0.4758.102之前的Google Chrome中的Animation中的自由后使用，允许远程攻击者通过制作的HTML页面潜在地利用堆损坏。
CVE-2022-0610||98.0.4758.102之前的谷歌浏览器中，游戏手柄API的不适当实现允许远程攻击者通过制作的HTML页面潜在地利用堆损坏。
CVE-2022-0611||5.3.11之前的Packagist snipe/snip-it中的不当特权管理。
CVE-2022-0612||跨站脚本 (XSS) - 存储在 3.93v 之前的 Packagist remdex/livehelperchat。
CVE-2022-0613||NPM urijs中1.19.8之前的通过用户控制的密钥进行授权绕过。
CVE-2022-0614||在3.2之前的Homebrew mruby中使用超出范围的指针偏移。
CVE-2022-0615||ESET产品中用于Linux的eset_rtp内核模块中的无使用条款，允许潜在攻击者在系统上触发拒绝服务条件。
CVE-2022-0616||1.0.47之前的Amelia WordPress插件在删除客户时没有进行CSRF检查，这可能允许攻击者通过CSRF攻击使登录的管理员删除任意客户。
CVE-2022-0617||在Linux内核UDF文件系统功能中发现了一个缺陷空指针解除引用，用户触发udf_file_write_iter函数的方式为恶意的UDF图像。本地用户可利用此漏洞使系统崩溃。实际从Linux内核4.2-rc1到5.17-rc2。
CVE-2022-0618||一个使用swift-nio-http2的程序容易受到拒绝服务攻击，原因是网络对等方发送特制的HTTP/2帧。该漏洞是由于在解析HTTP/2 HEADERS或HTTP/2 PUSH_PROMISE帧时出现逻辑错误，该帧包含填充信息而没有任何其他数据。这个逻辑错误造成了对帧的大小的混淆，导致解析错误。这个解析错误会立即使整个过程崩溃。发送带有HTTP/2填充信息的HEADERS帧或PUSH_PROMISE帧不需要任何特殊许可，因此任何HTTP/2连接对等体都可以发送这样的帧。对于客户端来说，这意味着他们所连接的任何服务器都可以发起这种攻击。对于服务器来说，他们允许连接到他们的任何人都可以发起这样的攻击。这种攻击是低能耗的：发送一个适当制作的帧需要很少的资源。对可用性的影响很高：收到框架后，服务器立即崩溃，放弃所有飞行中的连接，导致服务需要重新启动。攻击者重复发送适当制作的框架是很简单的，所以攻击者只需要很少的资源就可以实现实质性的拒绝服务。该攻击本身没有任何保密性或完整性风险：swift-nio-http2是在内存安全的代码中解析框架的，所以崩溃是安全的。然而，进程的突然崩溃会导致服务中的不变量被违反，所以这种攻击有可能被用来触发具有保密性或完整性风险的错误条件。如果可以防止不受信任的对等体与服务进行通信，那么风险就可以得到缓解。这种缓解措施对许多服务来说是不可用的。该问题通过重写解析代码以正确处理该条件得到修复。该问题是通过 oss-fuzz 的自动模糊发现的。
CVE-2022-0619||1.2版本的数据库窥视WordPress插件在管理页面中输出匹配参数之前没有对其进行消毒和转义，导致反射式跨站脚本。
CVE-2022-0620||Delete Old Orders WordPress插件在0.2版本中没有对日期参数进行消毒和转义，然后再输出到管理页面，导致反射性跨站脚本。
CVE-2022-0621||1.4版本的dTabs WordPress插件在管理页面中输出tab参数之前，没有对其进行消毒和转义，导致反射性跨站脚本。
CVE-2022-0622||在5.3.11之前的Packagist snipe/snip-it中生成包含敏感信息的错误信息。
CVE-2022-0623||3.2之前的自制软件mruby中的越界读取。
CVE-2022-0624||在5.0.0之前的GitHub仓库ionicabizau/parse-path中通过用户控制的密钥进行授权绕过。
CVE-2022-0625||1.0.4版本的管理菜单编辑器WordPress插件在将参数输出到管理页面之前没有对其进行消毒和转义，导致反射式跨站脚本。
CVE-2022-0626||1.1.6之前的高级管理搜索WordPress插件在将某些参数输出到管理页面之前没有对其进行消毒和转义，导致反射式跨站脚本。
CVE-2022-0627||1.0.47之前的Amelia WordPress插件在输出管理页面之前没有对代码参数进行消毒和转义，导致反射式跨站脚本。
CVE-2022-0628||3.0.8之前的Mega Menu WordPress插件在管理页面中输出_wpnonce参数之前没有对其进行消毒和转义，导致反射性跨站脚本。
CVE-2022-0629||8.2之前的GitHub软件库vim/vim中基于堆栈的缓冲区溢出。
CVE-2022-0630||3.2之前的自制软件mruby中的越界阅读。
CVE-2022-0631||3.2之前的Homebrew mruby中基于堆的缓冲区溢出。
CVE-2022-0632||3.2之前的Homebrew mruby中的NULL指针解读。
CVE-2022-0633||UpdraftPlus WordPress插件1.22.3之前的Free和2.22.3之前的Premium没有正确验证用户是否有必要的权限来访问备份的nonce标识符，这可能允许任何有网站账户的用户（如订阅者）下载最近的网站和数据库备份。
CVE-2022-0634||ThirstyAffiliates Affiliate Link Manager WordPress插件在3.10.5之前的ta_insert_external_image动作中缺乏授权检查，允许低权限用户（角色低至订阅者）从外部URL添加图片到联盟链接。此外，该插件缺乏csrf检查，允许攻击者通过制作一个特殊的请求来欺骗登录的用户执行该动作。
CVE-2022-0635||Versions affected:BIND 9.18.0 当一个有漏洞的named版本收到一系列特定的查询时，named进程将由于断言检查失败而最终终止。
CVE-2022-0636||版本1.3.0039之前的联想精简版安装程序存在拒绝服务漏洞，可能引发系统崩溃。
CVE-2022-0638||1.2.11之前的Packagist microweber/microweber中存在跨站请求伪造（CSRF）。
CVE-2022-0639||在1.5.7之前的NPM url-parse中通过用户控制的密钥实现授权绕过。
CVE-2022-0640||1.1.5之前的定价表生成器WordPress插件在管理页面中输出postid参数之前没有对其进行消毒和转义，导致反射式跨站脚本。
CVE-2022-0641||3.6.1之前的Popup Like box WordPress插件在管理页面中输出ays_fb_tab参数前，没有对其进行消毒和转义，导致反射性跨站脚本攻击。
CVE-2022-0642||1.3.5.4之前的JivoChat即时聊天WordPress插件没有正确检查对插件管理页面的POST请求的CSRF令牌，也没有对一些参数进行处理，导致一个存储的跨站脚本漏洞，攻击者可以欺骗登录的管理员注入任意的JavaScript。
CVE-2022-0643||Bank Mellat WordPress插件在1.3.7版本中，在管理页面输出orderId参数之前，没有对其进行消毒和转义，导致反射式跨站脚本攻击。
cve-2022-0644||**拒绝 **不要使用这个候选号码。ConsultIDs: none.原因是。这名候选人被其CNA撤回了。进一步的调查显示，这不是一个安全问题。备注：无。
CVE-2022-0645||通过GitHub仓库posthog/posthog在1.34.1之前的端点authorize_and_redirect/?redirect=存在开放的重定向漏洞。
CVE-2022-0646||在Linux内核管理组件传输协议（MCTP）子系统中，发现用户在移除设备时unregister_netdev后触发cancel_work_sync的方式存在漏洞。本地用户可以利用这个缺陷使系统崩溃或提升他们在系统上的权限。从Linux内核5.17-rc1（引入mctp-serial.c时）到5.17-rc5都是如此。
CVE-2022-0647||1.0.1版本的Bulk Creator WordPress插件在将post_type参数输出到管理页面之前没有对其进行消毒和转义，导致反射式跨站脚本攻击。
CVE-2022-0648||Team Circle Image Slider With Lightbox WordPress插件在1.0.16之前没有对order_pos参数进行消毒和转义，然后再将其输出到管理页面，导致反射性跨站脚本。
CVE-2022-0649||5.8.23之前的AdRotate WordPress插件没有转义组名，这可能允许高权限用户执行跨网站脚本攻击，即使unfiltered_html功能被禁止。
CVE-2022-0651||由于~/includes/class-wp-statistics-hits.php文件中发现的current_page_type参数的转义和参数化不足，WP统计WordPress插件容易受到SQL注入，允许没有认证的攻击者注入任意SQL查询以获取敏感信息，版本号为13.1.5。
CVE-2022-0652||Confd日志文件包含本地用户（包括root）的SHA512crypt密码哈希值和不安全的访问权限。这允许本地攻击者在 Sophos UTM 9.710 版之前尝试对这些密码哈希进行离线暴力攻击。
CVE-2022-0653||Profile Builder - User Profile & User Registration Forms WordPress插件存在跨站脚本攻击，原因是~/assets/misc/fallback-page.php文件中发现的site_url参数的转义和消毒不足，允许攻击者在用户点击特制链接时执行的页面中注入任意网页脚本。这影响到3.6.1及以下的版本。
CVE-2022-0654||GitHub 存储库 fgribreau/node-request-retry 在 7.0.0 之前存在敏感信息暴露给未经授权的行为者。
cve-2022-0655|||**拒绝 **不要使用这个候选号码。ConsultIDs: none.原因是。这名候选人被其CNA撤回了。进一步的调查显示，这不是一个安全问题。备注：无。
CVE-2022-0656||Web To Print Shop : uDraw WordPress插件在3.3.3之前没有验证其udraw_convert_url_to_base64 AJAX动作中的url参数（非认证用户和认证用户均可使用），然后将其用于file_get_contents函数并在响应中返回base64编码的内容。因此，未认证的用户可以读取网络服务器上的任意文件（如/etc/passwd，wp-config.php等）。
CVE-2022-0657||5 Stars Rating Funnel WordPress Plugin | RRatingg WordPress插件在1.2.54之前，在通过rrtngg_delete_leads AJAX动作在SQL语句中使用线索ID之前，没有正确地进行消毒、验证和转义，可供未经认证的用户使用，从而导致未经认证的SQL注入问题。使用sanitize_text_field()试图对输入进行消毒，但这种功能并不打算防止SQL注入。
CVE-2022-0658||2.6.8之前的CommonsBooking WordPress插件在动态构建的SQL查询中使用calendar_data AJAX动作（未认证的用户可用）之前，没有对其位置参数进行消毒和转义，导致未经认证的SQL注入。
CVE-2022-0659||2.0.1之前的Sync QCloud COS WordPress插件没有转义它的一些设置，允许高权限用户（如管理员）执行跨网站脚本攻击，即使unfiltered_html功能被禁止时。
CVE-2022-0660||在1.2.11之前的Packagist microweber/microweber中生成包含敏感信息的错误信息。
CVE-2022-0661||1.2.0.19版本的WordPress广告注入插件没有正确处理注入页面的广告正文，允许高权限用户（Admin+）注入任意HTML或javascript，即使unfiltered_html被禁止，导致存储的跨站脚本（XSS）漏洞。此外，即使DISALLOW_FILE_EDIT和DISALLOW_FILE_MOD常量都被设置，也有可能注入PHP代码，导致远程代码执行（RCE）漏洞。
CVE-2022-0662||5.8.23之前的AdRotate WordPress插件没有对广告名称进行处理和转义，这可能允许高权限用户执行跨站脚本攻击，即使unfiltered_html功能被禁止。
CVE-2022-0663||PrintFriendly WordPress插件在5.2.3之前没有对自定义按钮文本设置进行消毒和转义，这可能允许高权限用户（如管理员）执行跨网站脚本攻击，即使unfiltered_html功能被禁止。
CVE-2022-0664||在Go github.com/gravitl/netmaker 0.8.5,0.9.4,0.10.0,0.10.1之前使用硬编码的加密密钥。
CVE-2022-0665||GitHub 仓库 pimcore/pimcore 在 10.3.2 之前的路径遍历。
CVE-2022-0666||由于1.2.11之前的Packagist microweber/microweber中缺乏过滤，CRLF注入导致堆栈跟踪暴露，https://demo.microweber.org/。
CVE-2022-0667|||当该漏洞被触发时，BIND进程将退出。BIND 9.18.0
CVE-2022-0668||JFrog Artifactory在7.37.13之前存在认证绕过的漏洞，当未认证的用户发送特制的请求时，可能导致特权升级。
CVE-2022-0669|||在dpdk中发现一个缺陷。该漏洞允许恶意的vhost-user主站将意外数量的fd作为辅助数据附加到VHOST_USER_GET_INFLIGHT_FD / VHOST_USER_SET_INFLIGHT_FD消息，这些消息没有被vhost-user从站关闭。通过持续发送此类消息，vhost-user主进程耗尽了vhost-user从进程中的可用fd，导致拒绝服务。
CVE-2022-0670||在Openstack manilla拥有Ceph文件系统 "共享 "时发现一个漏洞，该漏洞使所有者能够读/写任何manilla共享或整个文件系统。该漏洞是由于Ceph Manager的 "卷 "插件中的一个错误。这使得攻击者可以破坏文件系统的机密性和完整性。在RHCS 5.2和Ceph 17.2.2中修复。
CVE-2022-0671||在0.19.0之前的版本的vscode-xml中发现一个缺陷。模式下载可能导致盲目的SSRF或DoS通过一个大文件。
CVE-2022-0672||在0.19.0之前的版本中，LemMinX存在缺陷。如果LemMinX在有特权的用户下运行，不安全的重定向可能允许未经授权访问本地敏感信息。
CVE-2022-0673|||在0.19.0之前的版本中，LemMinX中发现一个缺陷。由于目录遍历导致外部模式文件的缓存中毒。
CVE-2022-0674||2.1之前的Kunze Law WordPress插件没有转义其 "E-Mail Error "From" Address "设置，允许管理员等高权限用户执行跨站脚本攻击，即使unfiltered_html功能被禁止。
CVE-2022-0675||在某些情况下，有可能在目标系统上存在未被管理的规则，其注释与清单中指定的规则相同。这可能允许目标系统上存在未管理的规则，并使系统处于不安全状态。
CVE-2022-0676||GitHub仓库radareorg/radare2在5.6.4之前存在基于堆的缓冲区溢出。
CVE-2022-0677||Bitdefender Endpoint Security Tools（中继角色）、GravityZone（更新服务器角色）的更新服务器组件中存在对长度参数不一致的不当处理漏洞，允许攻击者造成拒绝服务。这个问题会影响到Bitdefender Update Server 3.4.0.276之前的版本。Bitdefender GravityZone 26.4-1之前的版本。 Bitdefender Endpoint Security Tools for Linux 6.2.21.171之前的版本。7.4.1.111之前的Bitdefender Endpoint Security Tools for Windows版本。
CVE-2022-0678||跨站脚本（XSS）--反映在1.2.11之前的Packagist microweber/microweber中。
CVE-2022-0679||Narnoo Distributor WordPress插件在通过narnoo_distributor_lib_request AJAX动作（未认证和认证用户均可使用）将lib_path参数传入require()的调用之前，未能对其进行验证和消毒，从而导致任意文件的泄露，因为该文件的内容随后以JSON数据形式显示在响应中。这也可能导致RCE的各种技巧，但取决于底层系统和它的配置。
CVE-2022-0680||1.0.3之前的Plezi WordPress插件有一个REST端点，允许未经认证的用户更新plz_configuration_tracker_enable选项，然后显示在管理面板中，没有经过消毒和转义，导致存储的跨站脚本问题。
CVE-2022-0681||4.1.0之前的Simple Membership WordPress插件在删除交易时没有CSRF检查，这可能允许攻击者通过CSRF攻击使登录的管理员删除任意交易。
CVE-2022-0683||Elementor Lite WordPress插件由于在~/includes/Traits/Helper.php文件中发现的设置参数的转义和净化不足，容易受到跨站脚本攻击，这使得攻击者可以将任意网页脚本注入到页面，只要用户点击攻击者制作的链接就会执行。这影响到5.0.8及以下的版本。
CVE-2022-0684||3.1之前的WP主页菜单WordPress插件没有对其设置进行消毒和转义，即使在禁止unfiltered_html功能的情况下，也允许管理员等高权限用户执行跨站脚本攻击。
CVE-2022-0685|||在GitHub软件库vim/vim 8.2.4418之前使用超范围指针偏移。
CVE-2022-0686||在1.5.8之前的NPM url-parse中通过用户控制的密钥绕过授权。
CVE-2022-0687||1.0.47之前的Amelia WordPress插件將圖像塊儲存為實際文件，其擴展名由用戶控制，這可能導致PHP後門被上載到網站。此漏洞可被具有自定义 "Amelia Manager "角色的登录用户所利用。
CVE-2022-0688|||业务逻辑错误在1.2.11之前的Packagist microweber/microweber。
CVE-2022-0689||在1.2.11之前的Packagist microweber/microweber中多次使用一次性优惠券。
CVE-2022-0690||跨站脚本（XSS）--反映在1.2.11之前的Packagist microweber/microweber中。
CVE-2022-0691||在1.5.9之前的NPM url-parse中通过用户控制的密钥绕过授权。
CVE-2022-0692||3.0.1之前的Packagist rudloff/alltube中的Rudloff/alltube开放重定向。
CVE-2022-0693||Master Elements WordPress插件在8.0版本中没有验证和转义其remove_post_meta_condition AJAX动作的meta_ids参数（未认证和认证用户均可使用），然后将其用于SQL语句，导致未认证的SQL注入。
CVE-2022-0694||1.7.0之前的Advanced Booking Calendar WordPress插件在通过abc_booking_getSingleCalendar AJAX动作（未认证和认证用户均可使用）在SQL语句中使用日历参数之前，没有验证和转义，导致未经认证的SQL注入。
CVE-2022-0695|||GitHub倉庫radareorg/radare2在5.6.4之前存在拒絕服務。
CVE-2022-0696||在 GitHub 仓库 vim/vim 8.2.4428 之前的 NULL 指针解读。
CVE-2022-0697||在 GitHub 仓库 archivy/archivy 1.7.0 之前的开放重定向。
CVE-2022-0698||Microweber 1.3.1版允许未经认证的用户通过 "select-file "参数的XSS执行账户接管。
CVE-2022-0699||在shapelib 1.5.0和更早版本的contrib/shpsort.c中存在一个无双条件。该问题可能允许攻击者通过控制 malloc 导致拒绝服务或产生其他未指明的影响。
CVE-2022-0700||1.7之前的简单跟踪WordPress插件没有对其设置进行消毒和转义，即使在禁止unfiltered_html功能的情况下，也允许管理员等高权限用户进行跨网站脚本攻击。
CVE-2022-0701||1.9.1版本的SEO 301 Meta WordPress插件没有转义其请求和目标设置，允许高权限用户（如管理员）执行跨站脚本攻击，即使unfiltered_html功能被禁止。
CVE-2022-0702||1.0.18版本的Petfinder Listings WordPress插件没有转义其设置，允许高权限用户（如管理员）执行跨站脚本攻击，即使unfiltered_html功能被禁止。
CVE-2022-0703||GD Mylist WordPress插件在1.1.1版本中没有对一些设置进行消毒和转义，即使在不允许使用unfiltered_html功能的情况下，也允许管理员等高权限用户执行跨站脚本攻击。
CVE-2022-0704||跨站脚本攻击（XSS） - 存储在GitHub仓库pimcore/pimcore 10.4.0之前。
CVE-2022-0705||跨站脚本(XSS) - 存储于10.4.0之前的GitHub仓库pimcore/pimcore。
CVE-2022-0706|||2.11.6之前的Easy Digital Downloads WordPress插件没有对日志中的可下载文件名进行处理和转义，当unfiltered_html功能被禁止时，这可能允许高权限用户执行跨站脚本攻击。
CVE-2022-0707|||2.11.6之前的Easy Digital Downloads WordPress插件在插入付款说明时没有进行CSRF检查，这可能允许攻击者通过CSRF攻击使登录的管理员插入任意说明。
CVE-2022-0708|||Mattermost 6.3.0及以前的版本未能通过其中一个API保护团队创建者的电子邮件地址，这允许认证的团队成员访问这些信息，导致敏感和私人信息泄露。
CVE-2022-0709||1.5.29之前的Booking Package WordPress插件需要一个令牌来导出其预订日历的逻辑表示，但该令牌在json响应中返回给未认证的用户执行预订，导致敏感数据泄露漏洞。
CVE-2022-0710||WordPress的Header Footer Code Manager插件<=1.1.16>存在通过$_REQUEST['page']参数反射跨站脚本（XSS）的问题。
CVE-2022-0711||在HAProxy处理包含 "Set-Cookie2 "头的HTTP响应的方式中发现了一个缺陷。该漏洞可使攻击者发送伪造的HTTP响应数据包，导致无限循环，最终导致拒绝服务的情况。该漏洞的最高威胁是可用性。
CVE-2022-0712|||GitHub仓库radareorg/radare2在5.6.4之前存在NULL指针解读。
CVE-2022-0713||基于堆的缓冲区溢出在5.6.4之前的GitHub仓库radareorg/radare2。
CVE-2022-0714||基于堆的缓冲区溢出在 GitHub 仓库 vim/vim 在 8.2.4436 之前。
CVE-2022-0715||A CWE-287:存在不当认证漏洞，当密钥被泄露并用于上传恶意固件时，可能导致攻击者任意改变UPS的行为。受影响的产品。APC Smart-UPS系列。SMT系列（SMT系列ID=18：UPS 09.8及之前/SMT系列ID=1040：UPS 01.2及之前/SMT系列ID=1031：UPS 03.1及之前），SMC系列（SMC系列ID=1005。UPS 14.1及以前版本/SMC系列ID=1007。UPS 11.0及之前/SMC系列ID=1041: UPS 01.1及之前），SCL系列（SCL系列ID=1030: UPS 02.5及之前/SCL系列ID=1036: UPS 02.5及之前），SMX系列（SMX系列ID=20: UPS 10.2及之前/SMX系列ID=23: UPS 07.0及之前），SRT系列（SRT系列ID=1010/1019/1025: UPS 08.3及之前/SRT系列ID=1024。UPS 01.0及以前版本/SRT系列ID=1020。UPS 10.4及以前版本/SRT系列ID=1021。UPS 12.2及以前版本 / SRT系列ID=1001/1013:UPS 05.1及以前的版本/SRT系列ID=1002/1014。UPSa05.2及之前），APC SmartConnect系列。SMT系列（SMT系列ID=1015：UPS 04.5及以前），SMC系列（SMC系列ID=1018：UPS 04.2及以前），SMTL系列（SMTL系列ID=1026：UPS 02.9及以前），SCL系列（SCL系列ID=1029：UPS 02.5及以前版本/SCL系列ID=1030：UPS 02.5及以前版本/SCL系列ID=1036：UPS 02.5及以前版本/SCL系列ID=1037：UPS 03.1及以前版本），SMX系列（SMX系列ID=1031：UPS 03.1及以前版本）
CVE-2022-0717|||GitHub仓库mruby/mruby在3.2之前的越界阅读。
CVE-2022-0718|||在python-oslo-utils中发现一个缺陷。由于解析不当，密码中带有双引号 ( " ) 会导致调试日志中的错误屏蔽，导致密码中双引号之后的任何部分成为明文。
CVE-2022-0719||跨站脚本（XSS）--反映在GitHub仓库microweber/microweber 1.3之前。
CVE-2022-0720||1.0.47之前的Amelia WordPress插件在管理预约时没有适当的授权，允许任何客户更新其他人的预约，以及检索关于预约的敏感信息，如预约者的全名和电话号码。
CVE-2022-0721|||GitHub存储库microweber/microweber在1.3之前的调试代码中插入敏感信息。
CVE-2022-0722||在GitHub仓库ionicabizau/parse-url 7.0.0之前，敏感信息暴露给未经授权的行为者。
CVE-2022-0723||跨站脚本（XSS） - 反映在1.2.11之前的GitHub仓库microweber/microweber中。
CVE-2022-0724||在1.3之前的GitHub仓库microweber/microweber中敏感信息的不安全存储。
CVE-2022-0725||在 keepass 中发现一个漏洞。该漏洞因在系统日志中记录纯文本密码而发生，导致信息暴露漏洞。该漏洞允许攻击者进行互动并读取敏感密码和日志。
CVE-2022-0726|||GitHub 仓库 chocobozzz/peertube 在 4.1.0 之前存在不当授权。
CVE-2022-0727||4.1.0之前的GitHub仓库chocobozzz/peertube中的不当访问控制。
CVE-2022-0728||2.23.1之前的Easy Smooth Scroll Links WordPress插件没有对其设置进行消毒和转义，这可能允许管理员等高权限用户执行跨站脚本攻击，即使unfiltered_html功能被禁止。
CVE-2022-0729|||在GitHub仓库vim/vim 8.2.4440之前使用超出范围的指针偏移。
CVE-2022-0730||在某些ldap条件下，Cacti认证可以通过某些凭证类型绕过。
CVE-2022-0731||在 16.0 之前的 GitHub 仓库 dolibarr/dolibarr 中存在不当访问控制 (IDOR)。
CVE-2022-0732||多个移动设备监控服务共享的后端基础设施没有充分验证或授权API请求，造成IDOR（不安全的直接对象引用）漏洞。
CVE-2022-0734||Zyxel USG/ZyWALL系列固件版本4.35至4.70、USG FLEX系列固件版本4.50至5.20、ATP系列固件版本4.35至5.20以及VPN系列固件版本4.35至5.20的CGI程序中发现一个跨站脚本漏洞，可允许攻击者通过恶意脚本获取存储在用户浏览器中的一些信息，如cookies或会话令牌。
CVE-2022-0735||在GitLab CE/EE中发现一个问题，影响到14.6.5之前的12.10开始的所有版本，14.7.4之前的14.7开始的所有版本，14.8.2之前的14.8开始的所有版本。未经授权的用户能够通过使用快速行动命令的信息披露漏洞窃取跑步者的注册令牌。
CVE-2022-0736|||GitHub 存储库 mlflow/mlflow 1.23.1 之前的临时文件不安全。
CVE-2022-0737||4.2之前的WordPress文本悬停插件没有对悬停的文本进行处理和转义，这可能允许高权限用户执行跨网站脚本攻击，即使unfiltered_html功能被禁止。
CVE-2022-0738||在GitLab中发现一个问题，影响到14.6.5以前的所有版本，14.7.4以前的所有版本，14.8.2以前的所有版本。GitLab在特定条件下使用SSH凭证添加镜像时，会泄露用户密码。
CVE-2022-0739||1.0.11之前的BookingPress WordPress插件在通过bookingpress_front_get_category_services AJAX动作（未认证用户可用）在动态构建的SQL查询中使用之前，未能正确处理用户提供的POST数据，导致未认证的SQL注入。
CVE-2022-0740|||所有GitLab CE/EE的7.8.0版本（14.7.7之前）、14.8版本（14.8.5之前）、14.9版本（14.9.2之前）中Asana集成的分支限制功能的授权不正确，使得从未受限制的分支关闭Asana任务成为可能。
CVE-2022-0741|||所有版本的GitLab CE/EE使用sendmail发送邮件时，不正确的输入验证使攻击者可以通过特制的邮件地址窃取环境变量。
CVE-2022-0742||Linux Kernel 5.13以上版本的icmp6实现中的内存泄漏，允许远程攻击者通过130或131类型的icmp6数据包使主机超出内存而DoS。我们建议升级过去提交的2d3916f3189172d5c69d33065c3c21119fe539fc。
CVE-2022-0743||跨站脚本(XSS) - 存储在1.7.31之前的GitHub软件库getgrav/grav。
CVE-2022-0745||2.6.45之前的Like Button Rating WordPress插件允许任何登录的用户，如订阅者，向任何收件人发送任意的电子邮件，并带有任何主题和正文。
CVE-2022-0746||16.0之前的GitHub仓库dolibarr/dolibarr的业务逻辑错误。
CVE-2022-0747||4.3.8之前的Infographic Maker WordPress插件在通过qcld_upvote_action AJAX动作（未认证和认证用户可用）在SQL语句中使用post_id参数之前没有验证和转义，导致未认证的SQL注入。
CVE-2022-0748||从0.0.0开始的包后加载器存在任意代码执行的漏洞，该漏洞以不安全的方式使用markdown解析器，从而使markdown输入文件中的任何javascript代码被评估和执行。
CVE-2022-0749|||这影响到SinGooCMS.Utility包的所有版本。该软件包中的套接字客户端可以在建立后通过用户可控制的输入传入有效载荷，因为该套接字客户端传输没有对BinaryFormatter进行适当的限制或类型绑定。
CVE-2022-0750||由于~/photoswipe-masonry.php文件中发现的thumbnail_width、thumbnail_height、max_image_width和max_image_height参数没有得到充分的转义和处理，Photoswipe Masonry WordPress插件存在跨站脚本攻击的风险，允许认证的攻击者将任意网页脚本注入由该插件创建的画廊和PhotoSwipe Options页面。这影响到1.2.14以下的版本。
CVE-2022-0751所有版本的GitLab CE/EE中包含特殊字符的Snippet文件显示不准确，允许攻击者创建具有误导性内容的Snippets，从而欺骗毫无戒心的用户执行任意命令。
